tu_id	speaker	start	end	duration	include	W:normalized_spaces	W:numbers	W:accents	W:non_jefferson	W:pauses_trim	W:prosodic_trim	E:volume	E:pace	E:guess	E:overlap	E:overlap_mismatch	E:overlap_duration	T:shortpauses	T:metalinguistic	T:errors	T:linguistic	annotation	correct	text
361	BOR009	874.616	879.25	4.634	True	0	0	0	0	0	0	False	False	False	False	True	362=0.789,363=0.784,359+360=0.840	0	1	1	14	((ride)) >vabbè< qua sono opinioni eh uno dice quello [che pensa non c'è niente di giusto]	{ride} >vabbè< qua sono opinioni eh uno dice quello [che pensa non c'è niente di giusto]	{ride} vabbè qua sono opinioni eh uno dice quello che pensa non c'è niente di giusto
362	BOI046	877.675	878.464	0.789	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	3	[si: no no]	[si: no no]	si no no
363	BOI046	878.466	882.294	3.828	True	0	0	0	0	0	0	False	True	False	False	False	_	0	0	0	15	[no no là è la veri]tà la verità po~ migliorabile tutto è migliorabile per carità>	[no no là è la veri]tà la verità po~ migliorabile tutto è migliorabile per carità>	no no là è la verità la verità po~ migliorabile tutto è migliorabile per carità
364	BOI046	882.919	884.747	1.828	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	8	°beh poi penso [che° sia un buon livello]	°beh poi penso [che° sia un buon livello]	beh poi penso che sia un buon livello
365	BOI045	883.668	887.96	4.292	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	14	[no poi vediamo:] noi vediamo tutte le linee che fai son piene c(io)è un	[no poi vediamo:] noi vediamo tutte le linee che fai son piene c(io)è un	no poi vediamo noi vediamo tutte le linee che fai son piene cioè un
366	BOI045	888.377	891.905	3.528	True	0	0	0	0	0	0	False	False	False	False	False	_	0	1	1	7	non c'è una fermata vuota: neanche a piangere ((ride))	non c'è una fermata vuota: neanche a piangere {ride}	non c'è una fermata vuota neanche a piangere {ride}
367	BOR009	892.159	894.84	2.681	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	1	10	è vero >questo lo vedo a[nch'io< che n~ ci passo so:]lo:	è vero >questo lo vedo a[nch'io< che n~ ci passo so:]lo:	è vero questo lo vedo anch'io che n~ ci passo solo
368	BOI045	893.246	894.557	1.311	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	1	3	[quindi sì c'è un:]	[quindi sì c'è un:]	quindi sì c'è un
369	BOI045	895.672	897.73	2.058	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	1	9	sì sì quindi dai a bologna se vuoi ce n'è	sì sì quindi dai a bologna se vuoi ce n'è	sì sì quindi dai a bologna se vuoi ce n'è
370	BOI046	898.029	898.491	0.462	True	0	0	0	0	0	0	False	False	False	False	False	_	0	1	0	0	((ride))	{ride}	{ride}
371	BOR009	898.667	901.908	3.241	True	0	0	0	0	0	0	False	False	False	False	True	372=0.186	0	1	0	10	quindi siete: siete <gli eroi> per un sacco di persone ((ride))	quindi siete: siete <gli eroi> per un sacco di persone {ride}	quindi siete siete gli eroi per un sacco di persone {ride}
372	BOI046	901.722	906.669	4.947	True	0	0	0	0	0	0	False	False	False	False	True	371=0.186,376+377=1.281,374+373=0.315,374+375=0.262	2	1	0	13	mh (.) mh (.) [mia moglie] mi prende in giro dice voi siete i supereroi ((ride))	mh {P} mh {P} [mia moglie] mi prende in giro dice voi siete i supereroi {ride}	mh {P} mh {P} mia moglie mi prende in giro dice voi siete i supereroi {ride}
373	BOI045	902.071	902.437	0.366	True	0	0	0	0	0	0	False	False	False	False	True	372+374=0.315	0	0	0	1	mh	mh	mh
374	BOR009	902.122	903.452	1.33	True	0	0	0	0	0	0	False	False	False	False	True	372+373=0.315,372+375=0.262	0	2	0	1	((ride)) no? ((ride))	{ride} no? {ride}	{ride} no {ride}
375	BOI045	903.19	903.522	0.332	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	[no]	[no]	no
376	BOI045	904.295	906.858	2.563	True	0	0	0	0	0	0	False	False	False	False	True	378=0.189,372+377=1.281	0	1	0	0	((ride))	{ride}	{ride}
377	BOR009	905.349	906.63	1.281	True	0	0	0	0	0	0	False	False	False	False	True	372+376=1.281	0	1	0	0	((ride))	{ride}	{ride}
378	BOI046	906.669	909.722	3.053	True	0	0	0	0	0	0	False	False	False	False	True	376=0.189,379=1.672	0	1	1	2	c'avete i superpoteri ((ride))	c'avete i superpoteri {ride}	c'avete i superpoteri {ride}
379	BOI045	908.05	910.117	2.067	True	0	0	0	0	0	0	False	False	False	False	True	378=1.672,380=0.287	0	1	0	1	mh ((ride))	mh {ride}	mh {ride}
380	BOR009	909.83	910.782	0.952	True	0	0	0	0	0	0	False	False	False	False	True	379=0.287	0	0	0	6	e beh un po' sì eh	e beh un po' sì eh	e beh un po' sì eh
381	BOI046	911.021	911.7	0.679	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	2	e:h sì	e:h sì	eh sì
382	BOR009	912.167	914.414	2.247	True	0	0	0	0	0	0	False	False	False	False	False	_	0	1	0	6	[poi appunto non investire le] bici ((ride))	[poi appunto non investire le] bici {ride}	poi appunto non investire le bici {ride}
383	BOI046	912.222	913.404	1.182	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	6	[no: ma a parte gli scherzi]	[no: ma a parte gli scherzi]	no ma a parte gli scherzi
384	BOI046	915.158	917.644	2.486	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	10	sì su quello sì però guarda che:: è tosta eh	sì su quello sì però guarda che:: è tosta eh	sì su quello sì però guarda che è tosta eh
385	BOI046	918.543	920.559	2.016	True	0	0	0	0	0	0	False	False	False	False	False	_	0	1	0	8	è brutto quando ((ride)) a parte ci vai vici[no]	è brutto quando {ride} a parte ci vai vici[no]	è brutto quando {ride} a parte ci vai vicino
386	BOI045	920.486	921.106	0.62	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	2	[e]:h sì	[e]:h sì	eh sì
387	BOI046	921.412	921.799	0.387	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	e:h	e:h	eh
388	BOI045	921.811	925.594	3.783	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	12	che poi facciam~ c(io)è facciamo parecchio male quando [poi suc]cede qualcosa di:	che poi facciam~ c(io)è facciamo parecchio male quando [poi suc]cede qualcosa di:	che poi facciam~ cioè facciamo parecchio male quando poi succede qualcosa di
389	BOI046	924.127	924.435	0.308	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	[mh]	[mh]	mh
390	BOI045	926.2	930.075	3.875	True	0	0	0	0	0	0	False	False	False	False	False	_	0	1	1	7	quando qualcosa va storto l'autobus comunque:: è pesante ((ride))	quando qualcosa va storto l'autobus comunque:: è pesante {ride}	quando qualcosa va storto l'autobus comunque è pesante {ride}
391	BOR009	930.144	935.085	4.941	True	0	0	0	0	0	0	False	False	False	False	True	392=1.357,393=0.078	0	2	0	13	e:h ((ride)) sì imma~ immagino c(io)è non ho provato sulla mia pelle per fortuna ((ride))	e:h {ride} sì imma~ immagino c(io)è non ho provato sulla mia pelle per fortuna {ride}	eh {ride} sì imma~ immagino cioè non ho provato sulla mia pelle per fortuna {ride}
392	BOI045	930.519	931.876	1.357	True	0	0	0	0	0	0	False	False	False	False	True	391=1.357	0	1	0	0	((ride))	{ride}	{ride}
393	BOI046	935.007	937.023	2.016	True	0	0	1	0	0	0	False	False	False	False	True	391=0.078	0	0	0	7	no no >anche perchè< quando succede poi:	no no >anche perchè< quando succede poi:	no no anche perché quando succede poi
394	BOI046	937.444	941.48	4.036	True	0	0	0	0	0	0	False	False	False	False	False	_	0	1	0	11	e::h salta su una gamba o:: ((ride)) c(io)è i danni so(no) forti	e::h salta su una gamba o:: {ride} c(io)è i danni so(no) forti	eh salta su una gamba o {ride} cioè i danni sono forti
395	BOR009	942.108	942.804	0.696	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	3	e sì sì	e sì sì	e sì sì
396	BOR009	943.87	948.431	4.561	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	12	ma e invece per quanto riguarda il circolo qua: voi:: venite spesso	ma e invece per quanto riguarda il circolo qua: voi:: venite spesso	ma e invece per quanto riguarda il circolo qua voi venite spesso
397	BOI045	948.986	950.461	1.475	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	7	io vengo a mangiare tutti i giorni	io vengo a mangiare tutti i giorni	io vengo a mangiare tutti i giorni
398	BOI046	951.01	954.53	3.52	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	14	io capita a volte vengo qui a volte in autostazione a volte in deposito	io capita a volte vengo qui a volte in autostazione a volte in deposito	io capita a volte vengo qui a volte in autostazione a volte in deposito
399	BOR009	955.275	956.219	0.944	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	4	>però< per le pause	>però< per le pause	però per le pause
400	BOI045	956.443	957.54	1.097	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	4	per le pau[se ch]e	per le pau[se ch]e	per le pause che
401	BOI046	957.068	957.489	0.421	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	2	[sì sì]	[sì sì]	sì sì
402	BOR009	958.265	960.486	2.221	True	0	0	0	0	0	0	False	False	False	False	False	_	1	0	0	5	che avete pausa pranzo (.) e::,	che avete pausa pranzo {P} e::,	che avete pausa pranzo {P} e
403	BOI046	960.554	961.015	0.461	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	n::o	n::o	no
404	BOI046	961.175	965.757	4.582	True	0	0	0	0	0	0	False	False	False	False	True	405=0.297,406=0.969	0	0	0	11	non:::: ce la creiamo nel senso abbiamo degli sta[cchi che possono]	non:::: ce la creiamo nel senso abbiamo degli sta[cchi che possono]	non ce la creiamo nel senso abbiamo degli stacchi che possono
405	BOR009	961.195	961.492	0.297	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	[no]	[no]	no
406	BOI045	964.788	969.034	4.246	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	1	14	[vieni un po' prima]: dell'inizio del [tu:rno o dop]o la fine del turno a mangia[re]	[vieni un po' prima]: dell'inizio del [tu:rno o dop]o la fine del turno a mangia[re]	vieni un po' prima dell'inizio del turno o dopo la fine del turno a mangiare
407	BOI046	966.597	967.494	0.897	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	3	[sì: che poss~]	[sì: che poss~]	sì che poss~
408	BOI046	968.801	969.098	0.297	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	[°sì°]	[°sì°]	sì
409	BOI046	969.401	970.08	0.679	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	4	te [lo crei tu]	te [lo crei tu]	te lo crei tu
410	BOI045	969.493	974.689	5.196	True	0	0	0	0	0	0	False	False	False	False	False	_	1	0	1	20	[e poi abbia]mo delle: (.) noi f~ i nostri turni di solito sono divisi in due frazioni con in mezzo mezz'ora di::	[e poi abbia]mo delle: {P} noi f~ i nostri turni di solito sono divisi in due frazioni con in mezzo mezz'ora di::	e poi abbiamo delle {P} noi f~ i nostri turni di solito sono divisi in due frazioni con in mezzo mezz'ora di
411	BOI045	975.163	976.269	1.106	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	3	di pausa diciamo	di pausa diciamo	di pausa diciamo
412	BOI046	977.22	979.409	2.189	True	0	0	0	0	0	0	False	False	False	False	False	_	1	0	2	5	mezz'ora [un'ora (.) a volte anche du]e ore	mezz'ora [un'ora {P} a volte anche du]e ore	mezz'ora un'ora {P} a volte anche due ore
413	BOI045	977.786	979.066	1.28	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	2	1	[da mezz'ora un'ora]	[da mezz'ora un'ora]	da mezz'ora un'ora
414	BOI045	979.467	979.718	0.251	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	sì	sì	sì
415	BOI046	980.848	986.698	5.85	True	0	0	0	0	0	0	False	False	False	False	True	416=0.810,417=0.252	0	1	0	21	poi dipende se cominci alle quattro del mattino non è che puoi andare a mangiare alle dieci oddio è capitato però ((ride))	poi dipende se cominci alle quattro del mattino non è che puoi andare a mangiare alle dieci oddio è capitato però {ride}	poi dipende se cominci alle quattro del mattino non è che puoi andare a mangiare alle dieci oddio è capitato però {ride}
416	BOI045	985.444	986.254	0.81	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	2	[è capit]ato	[è capit]ato	è capitato
417	BOR009	986.446	987.609	1.163	True	0	0	0	0	0	0	False	False	False	False	True	415=0.252	0	1	0	1	caspita ((ride))	caspita {ride}	caspita {ride}
418	BOI046	987.726	990.27	2.544	True	0	0	0	0	0	0	False	False	False	False	False	_	1	0	0	9	sì sì (.) eh beh sarà [verso: le undici x]	sì sì {P} eh beh sarà [verso: le undici x]	sì sì {P} eh beh sarà verso le undici x
419	BOI045	988.863	991.604	2.741	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	10	[e poi qua alle dieci:]: dieci e mezza son già[:]	[e poi qua alle dieci:]: dieci e mezza son già[:]	e poi qua alle dieci dieci e mezza son già
420	BOI046	991.496	992.217	0.721	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	2	[so](no) operativi	[so](no) operativi	sono operativi
421	BOI045	992.318	993.95	1.632	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	7	sì si può già mangiare volendo eh	sì si può già mangiare volendo eh	sì si può già mangiare volendo eh
422	BOR009	994.055	995.64	1.585	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	6	>ma infatti voi avete< pranzato adesso	>ma infatti voi avete< pranzato adesso	ma infatti voi avete pranzato adesso
423	BOI045	995.654	996.112	0.458	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	2	sì sì	sì sì	sì sì
424	BOI045	996.433	997.42	0.987	True	0	0	0	0	0	0	False	False	False	False	True	425=0.802	0	1	0	0	((ride))	{ride}	{ride}
425	BOI046	996.618	1000.365	3.747	True	0	0	0	0	0	0	False	False	False	False	True	424=0.802,426+427=1.962	0	1	0	7	non è non era colazione erano fagioli ((ride))	non è non era colazione erano fagioli {ride}	non è non era colazione erano fagioli {ride}
426	BOR009	997.865	1000.582	2.717	True	0	0	0	0	0	0	False	False	False	False	True	425+427=1.962	0	1	0	0	((ride))	{ride}	{ride}
427	BOI045	998.403	1000.429	2.026	True	0	0	0	0	0	0	False	False	False	False	True	425+426=1.962	0	1	0	0	((ride))	{ride}	{ride}
428	BOR009	1000.966	1002.52	1.554	True	0	0	0	0	0	0	False	False	False	True	True	429=0.469	0	0	0	4	prestino per pranz[are >però<	prestino per pranz[are >però<	prestino per pranzare però
429	BOI046	1002.051	1004.275	2.224	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	7	[e:h ma] adesso oppure: alle tre quindi	[e:h ma] adesso oppure: alle tre quindi	eh ma adesso oppure alle tre quindi
430	BOR009	1005.359	1005.741	0.382	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	ah	ah	ah
431	BOR009	1006.017	1007.315	1.298	True	0	0	0	0	0	0	False	False	False	False	True	432+433=0.051	0	1	0	2	allora no ((ride))	allora no {ride}	allora no {ride}
432	BOI045	1006.694	1007.422	0.728	True	0	0	0	0	0	0	False	False	False	False	True	431+433=0.051	0	1	0	0	((ride))	{ride}	{ride}
433	BOI046	1007.264	1008.141	0.877	True	0	0	0	0	0	0	False	False	False	False	True	431+432=0.051	0	0	0	3	ti porti avanti	ti porti avanti	ti porti avanti
434	BOI045	1008.141	1009.791	1.65	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	6	sì °sì° poi siam svegli da:	sì °sì° poi siam svegli da:	sì sì poi siam svegli da
435	BOI045	1010.596	1011.634	1.038	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	4	io dalle quattro [tu?]	io dalle quattro [tu?]	io dalle quattro tu
436	BOI046	1011.396	1012.651	1.255	True	0	0	0	0	0	0	False	False	False	True	True	435=0.238,437=0.290	0	0	0	6	[[io] mh dalle sei e [mezza]	[[io] mh dalle sei e [mezza]	io mh dalle sei e mezza
437	BOI045	1012.339	1012.629	0.29	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	[eh]	[eh]	eh
438	BOI045	1013.55	1013.896	0.346	True	0	0	0	0	0	0	False	False	False	False	True	439=0.207	0	1	0	0	((ride))	{ride}	{ride}
439	BOR009	1013.689	1015.821	2.132	True	0	0	0	0	0	0	False	False	False	False	True	438=0.207	1	0	0	7	e non è pesante: (.) fare questi orari	e non è pesante: {P} fare questi orari	e non è pesante {P} fare questi orari
440	BOI046	1016.028	1024.644	8.616	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	30	>oddio [pro~<] nel tempo sì m:::h farlo per vari mesi sempre di mattina è tosta lavori: alla sera: verso le otto e mezza come i vecchietti vai a dormire presto	>oddio [pro~<] nel tempo sì m:::h farlo per vari mesi sempre di mattina è tosta lavori: alla sera: verso le otto e mezza come i vecchietti vai a dormire presto	oddio pro~ nel tempo sì mh farlo per vari mesi sempre di mattina è tosta lavori alla sera verso le otto e mezza come i vecchietti vai a dormire presto
441	BOI045	1016.273	1016.584	0.311	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	[sì]	[sì]	sì
442	BOR009	1024.749	1025.812	1.063	True	0	0	0	0	0	0	False	False	False	False	True	443=0.315	0	1	0	0	((ride))	{ride}	{ride}
443	BOI046	1025.497	1026.322	0.825	True	0	0	1	0	0	0	False	False	False	False	True	442=0.315	0	0	0	4	sì no perchè anche	sì no perchè anche	sì no perché anche
444	BOI046	1026.58	1029.139	2.559	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	11	per quanto uno stia seduto comunque è un lavoro molto tensivo	per quanto uno stia seduto comunque è un lavoro molto tensivo	per quanto uno stia seduto comunque è un lavoro molto tensivo
445	BOI046	1029.743	1033.324	3.581	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	15	devi stare sempre in tensione devi sempre guardare a destra e a sinistra ti stanchi	devi stare sempre in tensione devi sempre guardare a destra e a sinistra ti stanchi	devi stare sempre in tensione devi sempre guardare a destra e a sinistra ti stanchi
446	BOI046	1033.503	1035.743	2.24	True	0	0	0	0	0	0	False	False	False	False	False	_	1	0	0	7	anche se il fisico: (.) (di)ciamo la pancia	anche se il fisico: {P} (di)ciamo la pancia	anche se il fisico {P} diciamo la pancia
447	BOR009	1036.307	1037.117	0.81	True	0	0	0	0	0	0	False	False	False	False	False	_	0	1	0	0	((ride))	{ride}	{ride}
448	BOI046	1037.207	1037.568	0.361	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	[mpf]	[mpf]	mpf
449	BOI045	1037.258	1038.633	1.375	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	3	[e poi] comunque::	[e poi] comunque::	e poi comunque
450	BOI045	1039.221	1041.022	1.801	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	6	svegliarsi alle quattro non è proprio:	svegliarsi alle quattro non è proprio:	svegliarsi alle quattro non è proprio
451	BOR009	1042.662	1044.933	2.271	True	0	0	0	0	0	0	False	False	False	False	False	_	0	1	0	7	ci [si abitua:] a >fare questi orari< ((ride))	ci [si abitua:] a >fare questi orari< {ride}	ci si abitua a fare questi orari {ride}
452	BOI045	1042.861	1043.424	0.563	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	[nel:]	[nel:]	nel
453	BOI045	1044.933	1047.95	3.017	True	0	0	0	0	0	0	False	False	False	False	False	_	0	1	0	2	[io no] ((ride))	[io no] {ride}	io no {ride}
454	BOI046	1044.933	1052.957	8.024	True	0	0	1	0	0	0	False	False	False	False	False	_	0	0	0	35	[no per]chè poi va a finire che il mese pr~ il mese dopo fai il pomeriggio quindi puoi: andare a dor[mire più] tardi ti svegli più tardi e quando ti sei abituato ti devi ria[bituare]	[no per]chè poi va a finire che il mese pr~ il mese dopo fai il pomeriggio quindi puoi: andare a dor[mire più] tardi ti svegli più tardi e quando ti sei abituato ti devi ria[bituare]	no perché poi va a finire che il mese pr~ il mese dopo fai il pomeriggio quindi puoi andare a dormire più tardi ti svegli più tardi e quando ti sei abituato ti devi riabituare
455	BOR009	1045.625	1046.784	1.159	True	0	0	0	0	0	0	False	False	False	False	True	453+454=1.159	0	1	0	0	((ride))	{ride}	{ride}
456	BOI045	1049.21	1049.555	0.345	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	[sì]	[sì]	sì
457	BOR009	1052.356	1053.551	1.195	True	0	0	0	0	0	0	False	False	False	False	False	_	0	1	0	2	[e certo] ((ride))	[e certo] {ride}	e certo {ride}
458	BOI045	1052.535	1053.836	1.301	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	4	[>ti devi< riabituare] esatto	[>ti devi< riabituare] esatto	ti devi riabituare esatto
459	BOI046	1054.042	1056.707	2.665	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	10	diciamo è più il metabolismo che va:: a farsi benedire	diciamo è più il metabolismo che va:: a farsi benedire	diciamo è più il metabolismo che va a farsi benedire
460	BOI046	1057.197	1060.298	3.101	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	10	infatti siamo tutti un po' sovrappeso e:: [(queste cose qua)]	infatti siamo tutti un po' sovrappeso e:: [(queste cose qua)]	infatti siamo tutti un po' sovrappeso e queste cose qua
461	BOI045	1059.615	1060.434	0.819	True	0	0	0	0	0	0	False	False	False	True	True	460=0.683	0	0	0	3	[colpa della sve[glia	[colpa della sve[glia	colpa della sveglia
462	BOI046	1060.738	1061.884	1.146	True	0	0	0	0	0	0	False	False	False	False	True	464+463=0.786	0	0	0	3	sì no xxx	sì no xxx	sì no xxx
463	BOR009	1061.088	1062.221	1.133	True	0	0	0	0	0	0	False	False	False	False	True	462+464=0.786	0	1	0	0	((ride))	{ride}	{ride}
464	BOI045	1061.098	1062.909	1.811	True	0	0	0	0	0	0	False	False	False	False	True	465=0.433,462+463=0.786	0	1	0	0	((ride))	{ride}	{ride}
465	BOI046	1062.476	1064.452	1.976	True	0	0	0	0	0	0	False	False	False	False	True	464=0.433	1	0	1	6	poi con l'età >hai capito< (.) si rallenta	poi con l'età >hai capito< {P} si rallenta	poi con l'età hai capito {P} si rallenta
466	BOR009	1066.295	1073.879	7.584	True	0	0	0	0	0	0	False	False	False	False	True	468+467=0.330,468+469=0.110	0	0	0	28	beh comu:nque nonostante tutto io mi auguro avete tempo per la vostra famiglia tutti e due avete detto che avete mo:glie: figl~ c[(io)è si riesce a conciliare tutto?]	beh comu:nque nonostante tutto io mi auguro avete tempo per la vostra famiglia tutti e due avete detto che avete mo:glie: figl~ c[(io)è si riesce a conciliare tutto?]	beh comunque nonostante tutto io mi auguro avete tempo per la vostra famiglia tutti e due avete detto che avete moglie figl~ cioè si riesce a conciliare tutto
467	BOI046	1072.212	1072.794	0.582	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	[sì:]	[sì:]	sì
468	BOI045	1072.464	1074.556	2.092	True	0	0	0	0	0	0	False	False	False	False	True	466+467=0.330,466+469=0.110	0	0	0	7	[sì io ho due figli ho moglie::]	[sì io ho due figli ho moglie::]	sì io ho due figli ho moglie
469	BOI046	1073.769	1075.105	1.336	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	8	[io ho solo la mo]glie e il cane	[io ho solo la mo]glie e il cane	io ho solo la moglie e il cane
470	BOI045	1075.419	1075.699	0.28	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	sì	sì	sì
471	BOI045	1076.3	1076.612	0.312	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	dai	dai	dai
472	BOI045	1076.897	1078.486	1.589	True	0	0	0	0	0	0	False	False	False	False	True	473=1.139	0	1	0	0	((ride))	{ride}	{ride}
473	BOR009	1077.084	1078.223	1.139	True	0	0	0	0	0	0	False	False	False	False	True	472=1.139	0	1	0	0	((ride))	{ride}	{ride}
474	BOR009	1079.242	1083.757	4.515	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	17	c(io)è io immagino >uno si sveglia< pre:sto: va a lavorare tutto il giorno torna a casa stanco	c(io)è io immagino >uno si sveglia< pre:sto: va a lavorare tutto il giorno torna a casa stanco	cioè io immagino uno si sveglia presto va a lavorare tutto il giorno torna a casa stanco
475	BOR009	1084.073	1087.545	3.472	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	1	10	c'è comunque il tempo per tempo li:bero [o dedicarsi alla famiglia]	c'è comunque il tempo per tempo li:bero [o dedicarsi alla famiglia]	c'è comunque il tempo per tempo libero o dedicarsi alla famiglia
476	BOI046	1086.17	1090.909	4.739	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	13	[sì sì sì sì uno fa un po' di at]tività fisica::: (u)na passeggia[:ta]	[sì sì sì sì uno fa un po' di at]tività fisica::: (u)na passeggia[:ta]	sì sì sì sì uno fa un po' di attività fisica una passeggiata
477	BOI045	1087.231	1088.294	1.063	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	3	[sì: sì sì]	[sì: sì sì]	sì sì sì
478	BOI045	1090.572	1095.855	5.283	True	0	0	0	0	0	0	False	False	False	False	False	_	1	0	0	19	[sì p]oi noi (ogni) tanto siamo a casa in settimana che comunque (.) anche riposare in settimana non è male	[sì p]oi noi (ogni) tanto siamo a casa in settimana che comunque {P} anche riposare in settimana non è male	sì poi noi ogni tanto siamo a casa in settimana che comunque {P} anche riposare in settimana non è male
479	BOI045	1096.591	1098.173	1.582	True	0	0	1	0	0	0	False	False	False	False	False	_	0	0	1	5	c'ha i suoi perchè (>la [sua:<)]	c'ha i suoi perchè (>la [sua:<)]	c'ha i suoi perché la sua
480	BOI046	1097.622	1100.532	2.91	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	14	[sì riesci a] fare le commissioni che non rie[sci a fa]re durante il weekend	[sì riesci a] fare le commissioni che non rie[sci a fa]re durante il weekend	sì riesci a fare le commissioni che non riesci a fare durante il weekend
481	BOI045	1099.286	1099.607	0.321	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	[sì]	[sì]	sì
482	BOI045	1100.874	1107.362	6.488	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	2	21	sì >oppure< anche d'estate andare al mare tipo:: il giovedì non non becchi il traffico che c'è il [sabato o la do]menica quindi	sì >oppure< anche d'estate andare al mare tipo:: il giovedì non non becchi il traffico che c'è il [sabato o la do]menica quindi	sì oppure anche d'estate andare al mare tipo il giovedì non non becchi il traffico che c'è il sabato o la domenica quindi
483	BOR009	1106.16	1106.64	0.48	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	[ah]	[ah]	ah
484	BOI045	1108.905	1110.893	1.988	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	7	dai non è:: si fa. si f[a]	dai non è:: si fa. si f[a]	dai non è si fa si fa
485	BOI046	1110.748	1111.274	0.526	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	2	[sì] sì	[sì] sì	sì sì
486	BOI046	1111.723	1118.236	6.513	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	25	poi comunque io venendo dal: dal vecchio lavoro della ristorazione comunque so' abituato il sab~ beh a[nche tu co]me me il sa[bato e la domenica]	poi comunque io venendo dal: dal vecchio lavoro della ristorazione comunque so' abituato il sab~ beh a[nche tu co]me me il sa[bato e la domenica]	poi comunque io venendo dal dal vecchio lavoro della ristorazione comunque so' abituato il sab~ beh anche tu come me il sabato e la domenica
487	BOR009	1116.512	1116.875	0.363	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	[eh]	[eh]	eh
